DistNumber,Year,OnCycle,LnAvgSalary,CycleSwitch,AfterSwitch,AfterCycleSwitch
4810950,2004,0,10.582869,0,0,0
4810950,2005,0,10.567373,0,0,0
4810950,2006,0,10.587802,0,0,0
4810950,2007,0,10.561495,0,1,0
4810950,2008,0,10.55046,0,1,0
4810950,2009,0,10.577637,0,1,0
4810990,2003,0,10.653486,0,0,0
4810990,2004,0,10.631372,0,0,0
4810990,2005,0,10.585556,0,0,0
4810990,2006,0,10.630431,0,0,0
4810990,2007,0,10.649714,0,1,0
4810990,2008,0,10.652684,0,1,0
4810990,2009,0,10.680653,0,1,0
4811010,2003,0,10.657458,0,0,0
4811010,2004,0,10.650809,0,0,0
4811010,2005,0,10.661383,0,0,0
4811010,2006,0,10.721954,0,0,0
4811010,2007,0,10.682952,0,1,0
4811010,2008,0,10.669467,0,1,0
4811010,2009,0,10.696613,0,1,0
4811040,2003,0,10.76396,1,0,0
4811040,2004,0,10.721997,1,0,0
4811040,2005,0,10.731334,1,0,0
4811040,2006,0,10.731031,1,0,0
4811040,2007,1,10.743776,1,1,1
4811040,2008,1,10.741276,1,1,1
4811040,2009,1,10.772415,1,1,1
4811070,2003,0,10.695639,0,0,0
4811070,2004,0,10.692528,0,0,0
4811070,2005,0,10.701325,0,0,0
4811070,2006,0,10.710575,0,0,0
4811070,2007,0,10.651081,0,1,0
4811070,2008,0,10.624712,0,1,0
4811070,2009,0,10.668718,0,1,0
4811110,2003,0,10.632854,0,0,0
4811110,2004,0,10.618155,0,0,0
4811110,2005,0,10.597387,0,0,0
4811110,2006,0,10.616786,0,0,0
4811110,2007,0,10.59111,0,1,0
4811110,2008,0,10.557166,0,1,0
4811110,2009,0,10.585536,0,1,0
4811190,2003,0,10.840825,0,0,0
4811190,2004,0,10.811153,0,0,0
4811190,2005,0,10.791292,0,0,0
4811190,2006,0,10.809468,0,0,0
4811190,2007,0,10.792152,0,1,0
4811190,2008,0,10.797083,0,1,0
4811190,2009,0,10.81836,0,1,0
4811220,2003,0,10.716249,0,0,0
4811220,2004,0,10.646317,0,0,0
4811220,2005,0,10.677745,0,0,0
4811220,2006,0,10.693162,0,0,0
4811220,2007,0,10.654028,0,1,0
4811220,2008,0,10.627648,0,1,0
4811220,2009,0,10.651148,0,1,0
4811250,2003,0,10.714352,0,0,0
4811250,2004,0,10.705187,0,0,0
4811250,2005,0,10.686178,0,0,0
4811250,2006,0,10.759737,0,0,0
4811250,2007,0,10.760418,0,1,0
4811250,2008,0,10.705242,0,1,0
4811250,2009,0,10.718522,0,1,0
4811280,2003,0,10.727192,0,0,0
4811280,2004,0,10.701165,0,0,0
4811280,2005,0,10.678606,0,0,0
4811280,2006,0,10.710007,0,0,0
4811280,2007,0,10.697142,0,1,0
4811280,2008,0,10.690011,0,1,0
4811280,2009,0,10.674351,0,1,0
4811310,2003,0,10.632911,0,0,0
4811310,2004,0,10.621079,0,0,0
4811310,2005,0,10.61803,0,0,0
4811310,2006,0,10.652526,0,0,0
4811310,2007,0,10.640984,0,1,0
4811310,2008,0,10.624031,0,1,0
4811310,2009,0,10.659085,0,1,0
4811340,2003,0,10.717052,0,0,0
4811340,2004,0,10.717562,0,0,0
4811340,2005,0,10.661975,0,0,0
4811340,2006,0,10.695734,0,0,0
4811340,2007,0,10.672218,0,1,0
4811340,2008,0,10.755325,0,1,0
4811340,2009,0,10.775172,0,1,0
4811400,2003,0,10.723309,0,0,0
4811400,2004,0,10.645422,0,0,0
4811400,2005,0,10.680277,0,0,0
4811400,2006,0,10.708279,0,0,0
4811400,2007,0,10.702645,0,1,0
4811400,2008,0,10.708265,0,1,0
4811400,2009,0,10.715168,0,1,0
4811430,2003,0,10.635221,0,0,0
4811430,2004,0,10.623385,0,0,0
4811430,2005,0,10.545965,0,0,0
4811430,2006,0,10.618603,0,0,0
4811430,2007,0,10.583468,0,1,0
4811430,2008,0,10.561732,0,1,0
4811430,2009,0,10.601441,0,1,0
4811460,2003,0,10.684422,1,0,0
4811460,2004,0,10.651942,1,0,0
4811460,2005,0,10.623023,1,0,0
4811460,2006,0,10.682737,1,0,0
4811460,2007,1,10.701324,1,1,1
4811460,2008,1,10.676716,1,1,1
4811460,2009,1,10.700091,1,1,1
4811490,2003,0,10.616071,0,0,0
4811490,2004,0,10.606116,0,0,0
4811490,2005,0,10.578804,0,0,0
4811490,2006,0,10.609148,0,0,0
4811490,2007,0,10.650666,0,1,0
4811490,2008,0,10.662142,0,1,0
4811490,2009,0,10.665188,0,1,0
4811520,2003,0,10.65155,1,0,0
4811520,2004,0,10.636671,1,0,0
4811520,2005,0,10.672736,1,0,0
4811520,2006,0,10.678351,1,0,0
4811520,2007,1,10.676482,1,1,1
4811520,2008,1,10.65773,1,1,1
4811520,2009,1,10.653585,1,1,1
4811550,2003,0,10.683725,1,0,0
4811550,2004,0,10.613626,1,0,0
4811550,2005,0,10.592153,1,0,0
4811550,2006,0,10.589165,1,0,0
4811550,2007,1,10.590878,1,1,1
4811550,2008,1,10.55576,1,1,1
4811550,2009,1,10.565392,1,1,1
4811580,2003,0,10.704579,0,0,0
4811580,2004,0,10.652292,0,0,0
4811580,2005,0,10.672558,0,0,0
4811580,2006,0,10.744356,0,0,0
4811580,2007,0,10.742019,0,1,0
4811580,2008,0,10.738524,0,1,0
4811580,2009,0,10.759386,0,1,0
4811610,2003,0,10.663795,0,0,0
4811610,2004,0,10.651025,0,0,0
4811610,2005,0,10.656137,0,0,0
4811610,2006,0,10.693667,0,0,0
4811610,2007,0,10.688276,0,1,0
4811610,2008,0,10.68047,0,1,0
4811610,2009,0,10.704402,0,1,0
4811640,2003,0,10.674541,0,0,0
4811640,2004,0,10.655011,0,0,0
4811640,2005,0,10.621201,0,0,0
4811640,2006,0,10.667079,0,0,0
4811640,2007,0,10.646363,0,1,0
4811640,2008,0,10.621863,0,1,0
4811640,2009,0,10.642894,0,1,0
4811680,2003,0,10.731623,0,0,0
4811680,2004,0,10.74393,0,0,0
4811680,2005,0,10.734166,0,0,0
4811680,2006,0,10.783758,0,0,0
4811680,2007,0,10.785523,0,1,0
4811680,2008,0,10.786614,0,1,0
4811680,2009,0,10.7875,0,1,0
4811700,2003,0,10.636908,0,0,0
4811700,2004,0,10.623746,0,0,0
4811700,2005,0,10.614551,0,0,0
4811700,2006,0,10.649514,0,0,0
4811700,2007,0,10.646731,0,1,0
4811700,2008,0,10.657636,0,1,0
4811700,2009,0,10.666246,0,1,0
4811730,2003,0,10.633221,0,0,0
4811730,2004,0,10.606201,0,0,0
4811730,2005,0,10.591765,0,0,0
4811730,2006,0,10.575022,0,0,0
4811730,2007,0,10.573636,0,1,0
4811730,2008,0,10.550407,0,1,0
4811730,2009,0,10.581936,0,1,0
4811790,2003,0,10.669904,0,0,0
4811790,2004,0,10.665841,0,0,0
4811790,2005,0,10.649899,0,0,0
4811790,2006,0,10.671416,0,0,0
4811790,2007,0,10.669564,0,1,0
4811790,2008,0,10.663522,0,1,0
4811790,2009,0,10.69014,0,1,0
4811820,2003,0,10.61429,0,0,0
4811820,2004,0,10.622608,0,0,0
4811820,2005,0,10.570709,0,0,0
4811820,2006,0,10.669275,0,0,0
4811820,2007,0,10.616219,0,1,0
4811820,2008,0,10.585068,0,1,0
4811820,2009,0,10.620589,0,1,0
4811850,2003,0,10.582939,0,0,0
4811850,2004,0,10.538347,0,0,0
4811850,2005,0,10.554979,0,0,0
4811850,2006,0,10.526786,0,0,0
4811850,2007,0,10.544224,0,1,0
4811850,2008,0,10.508487,0,1,0
4811850,2009,0,10.509319,0,1,0
4811910,2003,0,10.708694,1,0,0
4811910,2004,0,10.687752,1,0,0
4811910,2005,0,10.708385,1,0,0
4811910,2006,0,10.748507,1,0,0
4811910,2007,1,10.721549,1,1,1
4811910,2008,1,10.734939,1,1,1
4811910,2009,1,10.77914,1,1,1
4811990,2003,0,10.5859,0,0,0
4811990,2004,0,10.577276,0,0,0
4811990,2005,0,10.559956,0,0,0
4811990,2006,0,10.638393,0,0,0
4811990,2007,0,10.585814,0,1,0
4811990,2008,0,10.607303,0,1,0
4811990,2009,0,10.627649,0,1,0
4812060,2003,0,11.323516,0,0,0
4812060,2004,0,10.610258,0,0,0
4812060,2005,0,10.606414,0,0,0
4812060,2006,0,10.6523,0,0,0
4812060,2007,0,10.667456,0,1,0
4812060,2008,0,10.646781,0,1,0
4812060,2009,0,10.656484,0,1,0
4812090,2003,0,10.686563,1,0,0
4812090,2004,0,10.654016,1,0,0
4812090,2005,0,10.610707,1,0,0
4812090,2006,0,10.649665,1,0,0
4812090,2007,1,10.623816,1,1,1
4812090,2008,1,10.599057,1,1,1
4812090,2009,1,10.613878,1,1,1
4812120,2003,0,10.627962,0,0,0
4812120,2004,0,10.624716,0,0,0
4812120,2005,0,10.6223,0,0,0
4812120,2006,0,10.646166,0,0,0
4812120,2007,0,10.634608,0,1,0
4812120,2008,0,10.649607,0,1,0
4812120,2009,0,10.687003,0,1,0
4812150,2003,0,10.739261,1,0,0
4812150,2004,0,10.704139,1,0,0
4812150,2005,0,10.689492,1,0,0
4812150,2006,0,10.719685,1,0,0
4812150,2007,1,10.690084,1,1,1
4812150,2008,1,10.670907,1,1,1
4812150,2009,1,10.655639,1,1,1
4812180,2003,0,10.758054,0,0,0
4812180,2004,0,10.742625,0,0,0
4812180,2005,0,10.693494,0,0,0
4812180,2006,0,10.759241,0,0,0
4812180,2007,0,10.757178,0,1,0
4812180,2008,0,10.7471,0,1,0
4812180,2009,0,10.760778,0,1,0
4812220,2003,0,10.680772,0,0,0
4812220,2004,0,10.668231,0,0,0
4812220,2005,0,10.654554,0,0,0
4812220,2006,0,10.730845,0,0,0
4812220,2007,0,10.699955,0,1,0
4812220,2008,0,10.685653,0,1,0
4812220,2009,0,10.711028,0,1,0
4812240,2003,0,10.697993,0,0,0
4812240,2004,0,10.689675,0,0,0
4812240,2005,0,10.659758,0,0,0
4812240,2006,0,10.675956,0,0,0
4812240,2007,0,10.670904,0,1,0
4812240,2008,0,10.606338,0,1,0
4812240,2009,0,10.636337,0,1,0
4812330,2003,0,10.626203,0,0,0
4812330,2004,0,10.659946,0,0,0
4812330,2005,0,10.612198,0,0,0
4812330,2006,0,10.654754,0,0,0
4812330,2007,0,10.623264,0,1,0
4812330,2008,0,10.567232,0,1,0
4812330,2009,0,10.595338,0,1,0
4812360,2003,0,10.676838,0,0,0
4812360,2004,0,10.642487,0,0,0
4812360,2005,0,10.644854,0,0,0
4812360,2006,0,10.649012,0,0,0
4812360,2007,0,10.627618,0,1,0
4812360,2008,0,10.599606,0,1,0
4812360,2009,0,10.546273,0,1,0
4812390,2003,0,10.669006,0,0,0
4812390,2004,0,10.641832,0,0,0
4812390,2005,0,10.603742,0,0,0
4812390,2006,0,10.661929,0,0,0
4812390,2007,0,10.680965,0,1,0
4812390,2008,0,10.687252,0,1,0
4812390,2009,0,10.703373,0,1,0
4812420,2003,0,10.735373,1,0,0
4812420,2004,0,10.738627,1,0,0
4812420,2005,0,10.7255,1,0,0
4812420,2006,0,10.740623,1,0,0
4812420,2007,1,10.752077,1,1,1
4812420,2008,1,10.730706,1,1,1
4812420,2009,1,10.764717,1,1,1
4812460,2003,0,10.653155,0,0,0
4812460,2004,0,10.639597,0,0,0
4812460,2005,0,10.678124,0,0,0
4812460,2006,0,10.698251,0,0,0
4812460,2007,0,10.699374,0,1,0
4812460,2008,0,10.704637,0,1,0
4812460,2009,0,10.729898,0,1,0
4812480,2003,0,10.693729,0,0,0
4812480,2004,0,10.666426,0,0,0
4812480,2005,0,10.658181,0,0,0
4812480,2006,0,10.741471,0,0,0
4812480,2007,0,10.732893,0,1,0
4812480,2008,0,10.71841,0,1,0
4812480,2009,0,10.736105,0,1,0
4812510,2003,0,10.685975,0,0,0
4812510,2004,0,10.648728,0,0,0
4812510,2005,0,10.644696,0,0,0
4812510,2006,0,10.703646,0,0,0
4812510,2007,0,10.699305,0,1,0
4812510,2008,0,10.72051,0,1,0
4812510,2009,0,10.748308,0,1,0
4812540,2003,0,10.660701,0,0,0
4812540,2004,0,10.68345,0,0,0
4812540,2005,0,10.637172,0,0,0
4812540,2006,0,10.585125,0,0,0
4812540,2007,0,10.656844,0,1,0
4812540,2008,0,10.615898,0,1,0
4812540,2009,0,10.62945,0,1,0
4812640,2003,0,10.679884,0,0,0
4812640,2004,0,10.725335,0,0,0
4812640,2005,0,10.699392,0,0,0
4812640,2006,0,10.725199,0,0,0
4812640,2007,0,10.690998,0,1,0
4812640,2008,0,10.705602,0,1,0
4812640,2009,0,10.738438,0,1,0
4812660,2003,0,10.638227,0,0,0
4812660,2004,0,10.57588,0,0,0
4812660,2005,0,10.567572,0,0,0
4812660,2006,0,10.613326,0,0,0
4812660,2007,0,10.561361,0,1,0
4812660,2008,0,10.584309,0,1,0
4812660,2009,0,10.566453,0,1,0
4812700,2003,0,10.769266,0,0,0
4812700,2004,0,10.712448,0,0,0
4812700,2005,0,10.697281,0,0,0
4812700,2006,0,10.738187,0,0,0
4812700,2007,0,10.710328,0,1,0
4812700,2008,0,10.76092,0,1,0
4812700,2009,0,10.785606,0,1,0
4812750,2003,0,10.703344,0,0,0
4812750,2004,0,10.694442,0,0,0
4812750,2005,0,10.677643,0,0,0
4812750,2006,0,10.713432,0,0,0
4812750,2007,0,10.682621,0,1,0
4812750,2008,0,10.653771,0,1,0
4812750,2009,0,10.684669,0,1,0
4812780,2003,0,10.746236,0,0,0
4812780,2004,0,10.748935,0,0,0
4812780,2005,0,10.724097,0,0,0
4812780,2006,0,10.789391,0,0,0
4812780,2007,0,10.795451,0,1,0
4812780,2008,0,10.773252,0,1,0
4812780,2009,0,10.789703,0,1,0
4812810,2003,0,10.71034,0,0,0
4812810,2004,0,10.692554,0,0,0
4812810,2005,0,10.674544,0,0,0
4812810,2006,0,10.706024,0,0,0
4812810,2007,0,10.704566,0,1,0
4812810,2008,0,10.691672,0,1,0
4812810,2009,0,10.727159,0,1,0
4812870,2003,0,10.655116,1,0,0
4812870,2004,0,10.615501,1,0,0
4812870,2005,0,10.640284,1,0,0
4812870,2006,0,10.667178,1,0,0
4812870,2007,1,10.651667,1,1,1
4812870,2008,1,10.598358,1,1,1
4812870,2009,1,10.605977,1,1,1
4812990,2003,0,10.708694,0,0,0
4812990,2004,0,10.706209,0,0,0
4812990,2005,0,10.709686,0,0,0
4812990,2006,0,10.817278,0,0,0
4812990,2007,0,10.782705,0,1,0
4812990,2008,0,10.751071,0,1,0
4812990,2009,0,10.749863,0,1,0
4813020,2003,0,10.813251,0,0,0
4813020,2004,0,10.768349,0,0,0
4813020,2005,0,10.76501,0,0,0
4813020,2006,0,10.811587,0,0,0
4813020,2007,0,10.82211,0,1,0
4813020,2008,0,10.821776,0,1,0
4813020,2009,0,10.84391,0,1,0
4813050,2003,0,10.807582,0,0,0
4813050,2004,0,10.784822,0,0,0
4813050,2005,0,10.781991,0,0,0
4813050,2006,0,10.801792,0,0,0
4813050,2007,0,10.807264,0,1,0
4813050,2008,0,10.820578,0,1,0
4813050,2009,0,10.844953,0,1,0
4813110,2003,0,10.730984,0,0,0
4813110,2004,0,10.745994,0,0,0
4813110,2005,0,10.732079,0,0,0
4813110,2006,0,10.738027,0,0,0
4813110,2007,0,10.709477,0,1,0
4813110,2008,0,10.719361,0,1,0
4813110,2009,0,10.742881,0,1,0
4813170,2003,0,10.673486,0,0,0
4813170,2004,0,10.68744,0,0,0
4813170,2005,0,10.644827,0,0,0
4813170,2006,0,10.711851,0,0,0
4813170,2007,0,10.726311,0,1,0
4813170,2008,0,10.733,0,1,0
4813170,2009,0,10.765298,0,1,0
4813200,2003,0,10.618076,1,0,0
4813200,2004,0,10.587366,1,0,0
4813200,2005,0,10.576365,1,0,0
4813200,2006,0,10.622664,1,0,0
4813200,2007,1,10.628541,1,1,1
4813200,2008,1,10.6224,1,1,1
4813200,2009,1,10.664531,1,1,1
4813230,2003,0,10.771282,0,0,0
4813230,2004,0,10.758774,0,0,0
4813230,2005,0,10.730276,0,0,0
4813230,2006,0,10.768947,0,0,0
4813230,2007,0,10.769146,0,1,0
4813230,2008,0,10.771596,0,1,0
4813230,2009,0,10.814734,0,1,0
4813260,2003,0,10.624697,0,0,0
4813260,2004,0,10.629692,0,0,0
4813260,2005,0,10.614092,0,0,0
4813260,2006,0,10.642223,0,0,0
4813260,2007,0,10.625468,0,1,0
4813260,2008,0,10.624298,0,1,0
4813260,2009,0,10.683283,0,1,0
4813290,2003,0,10.658806,0,0,0
4813290,2004,0,10.667727,0,0,0
4813290,2005,0,10.704145,0,0,0
4813290,2006,0,10.72151,0,0,0
4813290,2007,0,10.76044,0,1,0
4813290,2008,0,10.755645,0,1,0
4813290,2009,0,10.741076,0,1,0
4813320,2003,0,10.612306,0,0,0
4813320,2004,0,10.553934,0,0,0
4813320,2005,0,10.567798,0,0,0
4813320,2006,0,10.595711,0,0,0
4813320,2007,0,10.624893,0,1,0
4813320,2008,0,10.600577,0,1,0
4813320,2009,0,10.641306,0,1,0
4813350,2003,0,10.672212,1,0,0
4813350,2004,0,10.65528,1,0,0
4813350,2005,0,10.653853,1,0,0
4813350,2006,0,10.669398,1,0,0
4813350,2007,1,10.67033,1,1,1
4813350,2008,1,10.714618,1,1,1
4813350,2009,1,10.727367,1,1,1
4813380,2003,0,10.559993,1,0,0
4813380,2004,0,10.56482,1,0,0
4813380,2005,0,10.550122,1,0,0
4813380,2006,0,10.641235,1,0,0
4813380,2007,1,10.602797,1,1,1
4813380,2008,1,10.571778,1,1,1
4813380,2009,1,10.560499,1,1,1
4813410,2003,0,10.608208,1,0,0
4813410,2004,0,10.604591,1,0,0
4813410,2005,0,10.569099,1,0,0
4813410,2006,0,10.627687,1,0,0
4813410,2007,1,10.632002,1,1,1
4813410,2008,1,10.602667,1,1,1
4813410,2009,1,10.696023,1,1,1
4813440,2003,0,10.660865,1,0,0
4813440,2004,0,10.647212,1,0,0
4813440,2005,0,10.640099,1,0,0
4813440,2006,0,10.657849,1,0,0
4813440,2007,1,10.637084,1,1,1
4813440,2008,1,10.602468,1,1,1
4813440,2009,1,10.630401,1,1,1
4813500,2003,0,10.618219,0,0,0
4813500,2004,0,10.658607,0,0,0
4813500,2005,0,10.614011,0,0,0
4813500,2006,0,10.681205,0,0,0
4813500,2007,0,10.673912,0,1,0
4813500,2008,0,10.664807,0,1,0
4813500,2009,0,10.697011,0,1,0
4813530,2003,0,10.662893,0,0,0
4813530,2004,0,10.644173,0,0,0
4813530,2005,0,10.607503,0,0,0
4813530,2006,0,10.635976,0,0,0
4813530,2007,0,10.603923,0,1,0
4813530,2008,0,10.600103,0,1,0
4813530,2009,0,10.633305,0,1,0
4813590,2003,0,10.768921,1,0,0
4813590,2004,0,10.769333,1,0,0
4813590,2005,0,10.761168,1,0,0
4813590,2006,0,10.796816,1,0,0
4813590,2007,1,10.811136,1,1,1
4813590,2008,1,10.819678,1,1,1
4813590,2009,1,10.848068,1,1,1
4813620,2003,0,10.606964,0,0,0
4813620,2004,0,10.589952,0,0,0
4813620,2005,0,10.562149,0,0,0
4813620,2006,0,10.617332,0,0,0
4813620,2007,0,10.623389,0,1,0
4813620,2008,0,10.562845,0,1,0
4813620,2009,0,10.602247,0,1,0
4813650,2003,0,10.661716,1,0,0
4813650,2004,0,10.629195,1,0,0
4813650,2005,0,10.609351,1,0,0
4813650,2006,0,10.63791,1,0,0
4813650,2007,1,10.665198,1,1,1
4813650,2008,1,10.643256,1,1,1
4813650,2009,1,10.666981,1,1,1
4813680,2003,0,10.608092,1,0,0
4813680,2004,0,10.585897,1,0,0
4813680,2005,0,10.553631,1,0,0
4813680,2006,0,10.627687,1,0,0
4813680,2007,1,10.607291,1,1,1
4813680,2008,1,10.580811,1,1,1
4813680,2009,1,10.58927,1,1,1
4813710,2003,0,10.746136,0,0,0
4813710,2004,0,10.715894,0,0,0
4813710,2005,0,10.658362,0,0,0
4813710,2006,0,10.641286,0,0,0
4813710,2007,0,10.797138,0,1,0
4813710,2008,0,10.751007,0,1,0
4813710,2009,0,10.761477,0,1,0
4813740,2003,0,10.686644,1,0,0
4813740,2004,0,10.682849,1,0,0
4813740,2005,0,10.674213,1,0,0
4813740,2006,0,10.70057,1,0,0
4813740,2007,1,10.625243,1,1,1
4813740,2008,1,10.564653,1,1,1
4813740,2009,1,10.501037,1,1,1
4813770,2003,0,10.640245,0,0,0
4813770,2004,0,10.601277,0,0,0
4813770,2005,0,10.543386,0,0,0
4813770,2006,0,10.623671,0,0,0
4813770,2007,0,10.543056,0,1,0
4813770,2008,0,10.553936,0,1,0
4813770,2009,0,10.638818,0,1,0
4813800,2003,0,10.737941,0,0,0
4813800,2004,0,10.726837,0,0,0
4813800,2005,0,10.670389,0,0,0
4813800,2006,0,10.72373,0,0,0
4813800,2007,0,10.682715,0,1,0
4813800,2008,0,10.73911,0,1,0
4813800,2009,0,10.768589,0,1,0
4813860,2003,0,10.659932,0,0,0
4813860,2004,0,10.647916,0,0,0
4813860,2005,0,10.614605,0,0,0
4813860,2006,0,10.663838,0,0,0
4813860,2007,0,10.639604,0,1,0
4813860,2008,0,10.59631,0,1,0
4813860,2009,0,10.618149,0,1,0
4813890,2003,0,10.569866,0,0,0
4813890,2004,0,10.542236,0,0,0
4813890,2005,0,10.503927,0,0,0
4813890,2006,0,10.569182,0,0,0
4813890,2007,0,10.584173,0,1,0
4813890,2008,0,10.594958,0,1,0
4813890,2009,0,10.583492,0,1,0
4813920,2003,0,10.53626,0,0,0
4813920,2004,0,10.550031,0,0,0
4813920,2005,0,10.50712,0,0,0
4813920,2006,0,10.593932,0,0,0
4813920,2007,0,10.610496,0,1,0
4813920,2008,0,10.593731,0,1,0
4813920,2009,0,10.604236,0,1,0
4813960,2003,0,10.599817,0,0,0
4813960,2004,0,10.593474,0,0,0
4813960,2005,0,10.60821,0,0,0
4813960,2006,0,10.630047,0,0,0
4813960,2007,0,10.617204,0,1,0
4813960,2008,0,10.589182,0,1,0
4813960,2009,0,10.610882,0,1,0
4813980,2003,0,10.528149,0,0,0
4813980,2004,0,10.530888,0,0,0
4813980,2005,0,10.516281,0,0,0
4813980,2006,0,10.562953,0,0,0
4813980,2007,0,10.508114,0,1,0
4813980,2008,0,10.539403,0,1,0
4813980,2009,0,10.545956,0,1,0
4814010,2003,0,10.62464,1,0,0
4814010,2004,0,10.610427,1,0,0
4814010,2005,0,10.571189,1,0,0
4814010,2006,0,10.605109,1,0,0
4814010,2007,1,10.566683,1,1,1
4814010,2008,1,10.538078,1,1,1
4814010,2009,1,10.568202,1,1,1
4814070,2003,0,10.613197,0,0,0
4814070,2004,0,10.571156,0,0,0
4814070,2005,0,10.560155,0,0,0
4814070,2006,0,10.610769,0,0,0
4814070,2007,0,10.573346,0,1,0
4814070,2008,0,10.585068,0,1,0
4814070,2009,0,10.611941,0,1,0
4814130,2003,0,10.560205,0,0,0
4814130,2004,0,10.573841,0,0,0
4814130,2005,0,10.53958,0,0,0
4814130,2006,0,10.620157,0,0,0
4814130,2007,0,10.600927,0,1,0
4814130,2008,0,10.557764,0,1,0
4814130,2009,0,10.55732,0,1,0
4814160,2003,0,10.647305,0,0,0
4814160,2004,0,10.594789,0,0,0
4814160,2005,0,10.573021,0,0,0
4814160,2006,0,10.624393,0,0,0
4814160,2007,0,10.625593,0,1,0
4814160,2008,0,10.563646,0,1,0
4814160,2009,0,10.597229,0,1,0
4814190,2003,0,10.613658,0,0,0
4814190,2004,0,10.611045,0,0,0
4814190,2005,0,10.58397,0,0,0
4814190,2006,0,10.649966,0,0,0
4814190,2007,0,10.652519,0,1,0
4814190,2008,0,10.566124,0,1,0
4814190,2009,0,10.59333,0,1,0
4814250,2003,0,10.61862,0,0,0
4814250,2004,0,10.60227,0,0,0
4814250,2005,0,10.607829,0,0,0
4814250,2006,0,10.617746,0,0,0
4814250,2007,0,10.589271,0,1,0
4814250,2008,0,10.599929,0,1,0
4814250,2009,0,10.623585,0,1,0
4814280,2003,0,10.81877,0,0,0
4814280,2004,0,10.816132,0,0,0
4814280,2005,0,10.792853,0,0,0
4814280,2006,0,10.806723,0,0,0
4814280,2007,0,10.799706,0,1,0
4814280,2008,0,10.784151,0,1,0
4814280,2009,0,10.813053,0,1,0
4814310,2003,0,10.791102,0,0,0
4814310,2004,0,10.767676,0,0,0
4814310,2005,0,10.748325,0,0,0
4814310,2006,0,10.798744,0,0,0
4814310,2007,0,10.80436,0,1,0
4814310,2008,0,10.802225,0,1,0
4814310,2009,0,10.816663,0,1,0
4814370,2003,0,10.753014,0,0,0
4814370,2004,0,10.7327,0,0,0
4814370,2005,0,10.745793,0,0,0
4814370,2006,0,10.761312,0,0,0
4814370,2007,0,10.749141,0,1,0
4814370,2008,0,10.73169,0,1,0
4814370,2009,0,10.781676,0,1,0
4814400,2003,0,10.648666,0,0,0
4814400,2004,0,10.625104,0,0,0
4814400,2005,0,10.579644,0,0,0
4814400,2006,0,10.620493,0,0,0
4814400,2007,0,10.61748,0,1,0
4814400,2008,0,10.578853,0,1,0
4814400,2009,0,10.604044,0,1,0
4814430,2003,0,10.749128,0,0,0
4814430,2004,0,10.752088,0,0,0
4814430,2005,0,10.752051,0,0,0
4814430,2006,0,10.813594,0,0,0
4814430,2007,0,10.798065,0,1,0
4814430,2008,0,10.792859,0,1,0
4814430,2009,0,10.799828,0,1,0
4814450,2003,0,10.667373,0,0,0
4814450,2004,0,10.636781,0,0,0
4814450,2005,0,10.609948,0,0,0
4814450,2006,0,10.652526,0,0,0
4814450,2007,0,10.615916,0,1,0
4814450,2008,0,10.588376,0,1,0
4814450,2009,0,10.613801,0,1,0
4814490,2003,0,10.651799,0,0,0
4814490,2004,0,10.653721,0,0,0
4814490,2005,0,10.645404,0,0,0
4814490,2006,0,10.68337,0,0,0
4814490,2007,0,10.692894,0,1,0
4814490,2008,0,10.691672,0,1,0
4814490,2009,0,10.707173,0,1,0
4814520,2003,0,10.636065,0,0,0
4814520,2004,0,10.639078,0,0,0
4814520,2005,0,10.584527,0,0,0
4814520,2006,0,10.614394,0,0,0
4814520,2007,0,10.642977,0,1,0
4814520,2008,0,10.649441,0,1,0
4814520,2009,0,10.64185,0,1,0
4814550,2003,0,10.608092,0,0,0
4814550,2004,0,10.596671,0,0,0
4814550,2005,0,10.56989,0,0,0
4814550,2006,0,10.62447,0,0,0
4814550,2007,0,10.631654,0,1,0
4814550,2008,0,10.575053,0,1,0
4814550,2009,0,10.580994,0,1,0
4814580,2003,0,10.70817,0,0,0
4814580,2004,0,10.677396,0,0,0
4814580,2005,0,10.640783,0,0,0
4814580,2006,0,10.674755,0,0,0
4814580,2007,0,10.626068,0,1,0
4814580,2008,0,10.61418,0,1,0
4814580,2009,0,10.709082,0,1,0
4814600,2003,0,10.572626,0,0,0
4814600,2004,0,10.57355,0,0,0
4814600,2005,0,10.545213,0,0,0
4814600,2006,0,10.607367,0,0,0
4814600,2007,0,10.590644,0,1,0
4814600,2008,0,10.588653,0,1,0
4814600,2009,0,10.616221,0,1,0
4814640,2003,0,10.639237,0,0,0
4814640,2004,0,10.606568,0,0,0
4814640,2005,0,10.580566,0,0,0
4814640,2006,0,10.645105,0,0,0
4814640,2007,0,10.612044,0,1,0
4814640,2008,0,10.578191,0,1,0
4814640,2009,0,10.611547,0,1,0
4814670,2003,0,10.775497,0,0,0
4814670,2004,0,10.764404,0,0,0
4814670,2005,0,10.745131,0,0,0
4814670,2006,0,10.755857,0,0,0
4814670,2007,0,10.749296,0,1,0
4814670,2008,0,10.739132,0,1,0
4814670,2009,0,10.756573,0,1,0
4814700,2003,0,10.683887,0,0,0
4814700,2004,0,10.655388,0,0,0
4814700,2005,0,10.604152,0,0,0
4814700,2006,0,10.652802,0,0,0
4814700,2007,0,10.640022,0,1,0
